,PV generation,day_length,sunrise_seconds,sunset_seconds,hour_cos,hour_sin,solar_angle
3979,0.0,13.315833333333334,17144,65082,0.7071067811865476,0.7071067811865475,1.874586063939285
3980,0.0,13.315833333333334,17144,65082,0.5000000000000001,0.8660254037844386,11.709651576519136
3981,0.0829999999996289,13.315833333333334,17144,65082,0.2588190451025207,0.9659258262890684,21.69630626233781
3982,0.47400000000016,13.315833333333334,17144,65082,6.123233995736766e-17,1.0,31.22844165001228
3983,2.7100000000000364,13.315833333333334,17144,65082,-0.2588190451025206,0.9659258262890684,39.70509393723725
3984,2.4719999999997526,13.315833333333334,17144,65082,-0.4999999999999998,0.8660254037844387,46.267697042476485
3985,3.360000000000582,13.315833333333334,17144,65082,-0.7071067811865475,0.7071067811865476,49.81428708916092
3986,1.9729999999999563,13.315833333333334,17144,65082,-0.8660254037844387,0.4999999999999999,49.47840583230787
3987,1.5379999999995562,13.315833333333334,17144,65082,-0.9659258262890682,0.258819045102521,45.354352289361465
3988,1.3350000000000364,13.315833333333334,17144,65082,-1.0,1.2246467991473532e-16,38.40529859284726
3989,1.2670000000007349,13.315833333333334,17144,65082,-0.9659258262890684,-0.2588190451025208,29.710755293294444
3990,0.5629999999991924,13.315833333333334,17144,65082,-0.8660254037844388,-0.4999999999999997,20.08026326393052
3991,0.3569999999999709,13.315833333333334,17144,65082,-0.7071067811865479,-0.7071067811865471,10.086589943931992
3992,0.0870000000004438,13.315833333333334,17144,65082,-0.5000000000000004,-0.8660254037844384,0.4673177860754967
3993,0.0,13.315833333333334,17144,65082,-0.2588190451025206,-0.9659258262890684,-9.623281894127382
3994,0.0,13.315833333333334,17144,65082,-1.8369701987210294e-16,-1.0,-18.401675432186487
3995,0.0,13.315833333333334,17144,65082,0.2588190451025203,-0.9659258262890684,-25.8279490113133
3996,0.0,13.315833333333334,17144,65082,0.5000000000000001,-0.8660254037844386,-31.262472542757337
3997,0.0,13.315833333333334,17144,65082,0.7071067811865474,-0.7071067811865477,-34.045870120540506
3998,0.0,13.371944444444445,17027,65167,0.8660254037844384,-0.5000000000000004,-33.74955347090318
3999,0.0,13.371944444444445,17027,65167,0.965925826289068,-0.2588190451025215,-30.421933741553207
4000,0.0,13.371944444444445,17027,65167,1.0,0.0,-24.55713229358066
4001,0.0,13.371944444444445,17027,65167,0.9659258262890684,0.2588190451025207,-16.825005005356772
4002,0.0,13.371944444444445,17027,65167,0.8660254037844387,0.4999999999999999,-7.845340352581856
4003,0.0,13.371944444444445,17027,65167,0.7071067811865476,0.7071067811865475,2.1705443248161123
4004,0.0029999999997016,13.371944444444445,17027,65167,0.5000000000000001,0.8660254037844386,12.024022357050589
4005,0.4630000000006475,13.371944444444445,17027,65167,0.2588190451025207,0.9659258262890684,22.0162496059308
4006,1.9969999999993888,13.371944444444445,17027,65167,6.123233995736766e-17,1.0,31.56043581745962
4007,5.270000000000437,13.371944444444445,17027,65167,-0.2588190451025206,0.9659258262890684,40.05529360515335
4008,9.045000000000073,13.371944444444445,17027,65167,-0.4999999999999998,0.8660254037844387,46.63655824035615
4009,11.55199999999968,13.371944444444445,17027,65167,-0.7071067811865475,0.7071067811865476,50.18861295383489
4010,12.706000000000133,13.371944444444445,17027,65167,-0.8660254037844387,0.4999999999999999,49.832289149962776
4011,13.88000000000011,13.371944444444445,17027,65167,-0.9659258262890682,0.258819045102521,45.668865718406096
4012,13.688000000000102,13.371944444444445,17027,65167,-1.0,1.2246467991473532e-16,38.68030548248235
4013,12.878999999999904,13.371944444444445,17027,65167,-0.9659258262890684,-0.2588190451025208,29.95688620343192
4014,10.755999999999403,13.371944444444445,17027,65167,-0.8660254037844388,-0.4999999999999997,20.3100176033282
4015,8.432999999999993,13.371944444444445,17027,65167,-0.7071067811865479,-0.7071067811865471,10.310562182732149
4016,4.729000000000269,13.371944444444445,17027,65167,-0.5000000000000004,-0.8660254037844384,0.6666230061218854
4017,0.9899999999997816,13.371944444444445,17027,65167,-0.2588190451025206,-0.9659258262890684,-9.376233101159078
4018,0.0,13.371944444444445,17027,65167,-1.8369701987210294e-16,-1.0,-18.130543777802902
4019,0.0,13.371944444444445,17027,65167,0.2588190451025203,-0.9659258262890684,-25.526003961252588
4020,0.0,13.371944444444445,17027,65167,0.5000000000000001,-0.8660254037844386,-30.92775345662333
4021,0.0,13.371944444444445,17027,65167,0.7071067811865474,-0.7071067811865477,-33.684633214642645
4022,0.0,13.428055555555556,16911,65252,0.8660254037844384,-0.5000000000000004,-33.37609644451198
